timestamp;sn;text
2017-01-31 22:36:29;RepTimRyan;Under Mnuchin, OneWest ran a foreclosure mill responsible for nearly 40% of the reverse-mortgage foreclosures in the country. #RejectMnuchin
2017-01-31 17:45:53;RepTimRyan;Just so @BetsyDeVos knows, Ohio kept its receipts -- we'll still be looking for that $5.3 million you owe us for il… https://t.co/jABkWi7dHk
2017-01-31 15:50:02;RepTimRyan;Keep it up, @SenSherrodBrown! https://t.co/RgvgLOOq1S
2017-01-31 13:56:46;RepTimRyan;"The mic may have been faulty, but Mr. President, the American people heard us loud &amp; clear: we won't stand for this… https://t.co/ee0MSgoXYx"
2017-01-31 03:12:21;RepTimRyan;RT @SenBobCasey: Sally Yates did not betray the Justice Department, she honored its greatest traditions by defending our Constitution. http…
2017-01-30 21:51:56;RepTimRyan;Translators like Dave keep U.S. troops safe every single day. I'll fight the #MuslimBan like I fought for Dave. https://t.co/f9J4DHLe3i
2017-01-30 20:51:13;RepTimRyan;RT @wemakeitinla: It's not every day you get to say hi to the Co-Chair of the @HouseMfgCaucus! Thank you @RepTimRyan for all you do for #ma…
2017-01-30 19:35:21;RepTimRyan;Welcome back, Mr. President. https://t.co/onnx6yMxBM
2017-01-30 15:44:42;RepTimRyan;"RT @Inner_Explorer: ""With this program, our students will be able to go out in the world and be strong, resilient people."" - @RepTimRyan #I…"
2017-01-30 15:44:37;RepTimRyan;RT @Inner_Explorer: LIVE NOW: @RepTimRyan talking about #mindfulness in #OhioSchools and #InnerExplorer! https://t.co/7UuCvzgUGZ
2017-01-30 14:40:48;RepTimRyan;"@POTUS trying to convince us executive action against Muslims isn't a ""ban."" Uses the word ""ban"" to describe action… https://t.co/XvYZJjElFr"
2017-01-30 14:11:49;RepTimRyan;This weekend I was honored to announce new Military Academy Nominations. One of the best parts of my job is working… https://t.co/1vNbBAMi2Y
2017-01-30 03:45:28;RepTimRyan;This kind of hatred has no place in our world. I join many in grieving for those lost in this senseless attack. https://t.co/pDtpxZuEHM
2017-01-30 03:42:51;RepTimRyan;"RT @ErinSchrode: These signs are SO good. Keep up the pressure, keep up the protest, keep up the creativity, keep up the spirit.

#MuslimBa…"
